FIPS,recent_trend,prediction_trend,O3_max_pred,PM25_max_pred
37163,stable,stable,43.220168153139056,12.050985855270879
37165,stable,stable,42.984421668492075,11.773237595931938
37167,stable,stable,45.12247999061216,12.423003793663211
37169,stable,stable,43.78281477390964,11.96835510972032
37171,stable,stable,44.05730185644436,12.085432818306279
37173,stable,stable,48.38848629591238,10.434890445531
37175,stable,stable,46.41474817211031,10.647705596909839
37177,stable,stable,42.11606156737728,8.991497122433014
37179,stable,stable,45.07864513592802,13.01334505710933
37181,stable,stable,43.10011271973401,11.159410512028163
37183,falling,falling,44.20441253158616,12.634969445530999
37185,stable,stable,42.92198417680423,10.898935672990417
37187,stable,stable,42.20752426735772,9.90143116800313
37189,stable,stable,45.12521048601604,10.477653394289067
37191,stable,stable,42.92298515489928,12.071804717778212
37193,stable,stable,44.3424935816546,11.9488587791903
37195,stable,stable,42.80286098005085,11.634358717387052
37197,stable,stable,43.89169695306082,12.365575301388617
37199,stable,stable,46.183259987482884,10.392972341678076
38101,stable,stable,37.553232508116565,7.476707873459808
38103,stable,stable,35.88379469998044,7.231966456092314
38105,stable,stable,38.14384472364561,6.945282696460004
39101,falling,falling,41.13846994954039,13.390992268335614
39103,stable,stable,39.964579544690004,14.19506076217485
39105,stable,stable,41.646792154312536,13.249106734598083
39107,stable,stable,40.881331914531586,13.998272941130454
39109,falling,falling,41.49143714512028,13.98422637081948
39111,stable,stable,41.82791662722472,12.900381722080969
39113,stable,stable,42.33138719479757,14.374439833952671
39115,stable,stable,41.63838953451985,12.75205055270878
39117,stable,stable,41.339948862116174,13.03155422061412
39119,stable,stable,41.91306465969098,13.25322562878936
39121,stable,stable,41.553611942108354,12.835580268335615
39123,stable,stable,41.25488589575592,12.978321070604341
39125,stable,stable,40.21841290709955,13.066483108938002
39127,stable,stable,41.964637321924506,12.91686957793859
39129,stable,stable,42.35932352258948,13.586914742616857
39131,stable,stable,41.770187946802274,12.620733169763348
39133,stable,stable,40.474368714844516,13.889534323684726
39135,stable,stable,41.886824622921964,13.840383856835517
39137,stable,stable,40.595371117934675,13.302776118130256
39139,falling,falling,41.1609049192255,13.044162072168982
39141,stable,stable,42.37266729004498,13.070824131038528
39143,stable,stable,39.960414917074125,13.066340765890866
39145,stable,stable,41.86114942675533,12.982169122824175
39147,stable,stable,40.45117766399374,13.103632088597694
39149,stable,stable,41.29023553530217,13.76608804126736
39151,stable,stable,41.35046202386075,14.385680677097595
39153,falling,falling,39.934848265597495,14.53157910874242
39155,stable,stable,41.13838602053588,13.436805425581849
39157,stable,stable,41.81918911148054,13.824197995501663
39159,stable,stable,41.92609731644827,13.730185194015256
39161,stable,stable,40.60397143516527,13.546800416389596
39163,stable,stable,41.33832114766282,12.36439190768629
39165,stable,stable,43.0382355953452,14.54303241013104
39167,stable,stable,42.23794951144143,13.771769637786036
39169,stable,stable,40.98179423684725,14.34983318638764
39171,stable,stable,39.784832848621164,12.682158065910425
39173,stable,stable,40.20979603676902,13.51705712966947
39175,stable,stable,40.74302492939566,13.220341342851556
40101,stable,stable,44.07744828163505,11.089237212986506
40103,stable,stable,44.22172317699981,9.93084812986505
40105,stable,stable,44.17771533835322,10.8646793307256
40107,stable,stable,43.959953153921376,10.08951848425582
40109,stable,stable,45.41054853236847,10.570348691374926
40111,stable,stable,43.9618564445531,10.574030247604146
40113,stable,stable,45.677312087228636,11.532331320751027
40115,stable,stable,43.52398806297672,10.970811485233718
40117,stable,stable,44.661163765695285,10.209027709759436
40119,stable,stable,45.015755124584395,10.03664305241541
40121,falling,falling,43.55021371151965,10.493104901623314
40123,stable,stable,44.21977381732838,9.950463700176021
40125,stable,stable,44.61161148562488,9.96718653764913
40127,stable,stable,42.54338141071778,10.05260264580481
40131,stable,stable,44.95799020809701,11.749590211617447
40133,stable,stable,44.234267567768434,10.056493008996675
40135,stable,stable,43.59577797848621,11.36987679522785
40137,stable,stable,44.51451415313906,9.354106485038137
40139,stable,stable,44.9334880972032,7.798338872677489
40141,stable,stable,43.814455494621555,8.653290050459612
40143,stable,stable,45.421125452376295,11.900271229024057
40145,stable,stable,44.45015206473695,11.615688748679835
40147,stable,stable,44.44297550224917,11.122503681595932
40149,falling,falling,43.30977506004303,8.593135434578526
40151,stable,stable,43.35910459065128,8.74618551867788
40153,stable,stable,43.63850335067475,8.141609569919812
42101,falling,falling,39.0473504347741,13.583834876197926
42103,stable,stable,40.83040600782319,10.223405893800118
42105,stable,stable,41.20513553393312,9.534663745746137
42107,stable,stable,41.07700252552318,12.694678207119107
42109,stable,stable,40.38027224232349,12.42885242773323
42111,stable,stable,42.95592431664385,12.64295701858009
42113,rising,rising,39.98872582221788,9.809517681204772
42115,stable,stable,40.362473190299234,10.211876467435948
42117,stable,stable,41.07531994386857,9.70701522491688
42119,stable,stable,40.14344557031097,12.132821579112068
42121,stable,stable,41.10905662213965,11.727320193819676
42123,stable,stable,41.38504656815959,10.622923440445923
42125,stable,stable,42.080922653823585,14.634651881283002
42127,stable,stable,41.04737686622335,10.10177733307256
42129,stable,stable,42.45831066106005,15.031750678857813
42131,stable,stable,39.6310663385488,10.479091262468218
42133,stable,stable,42.709699256405244,14.727919214355564
46101,stable,stable,38.515950883043224,8.956656200664971
46103,stable,stable,44.1712029737923,7.004659622921964
46107,stable,stable,37.61780328476433,7.150676669469978
46109,stable,stable,37.49591571132408,8.351016855857617
46113,stable,stable,41.97944623195775,6.289757471543125
46115,stable,stable,37.37410261744573,8.159965084294935
46123,stable,stable,39.121080792098574,6.890489431644826
46125,stable,stable,38.68033820575005,9.025512641110893
46127,stable,stable,38.614748383923335,9.691229979855272
46129,stable,stable,37.72956321904948,7.130225347936633
46135,falling,falling,38.640923079601016,8.923311153139059
47101,stable,stable,42.151290482495604,10.75871142499511
47103,stable,stable,43.56440790064541,12.063789792294152
47105,stable,stable,46.14065433678858,13.429113404654803
47107,falling,falling,46.194833655192646,12.950405124193233
47109,stable,stable,42.23674226833561,10.997427123997653
47111,stable,stable,43.358939607079996,11.827032405437121
47113,stable,stable,42.83452988832388,11.653125097789948
47115,stable,stable,44.482443406806176,12.101047025425387
47117,falling,falling,43.04329900176022,11.780154361627226
47119,stable,stable,43.099134294543326,12.06178626109916
47121,stable,stable,45.054451606297675,12.616173175044006
47123,stable,stable,47.6243539231371,12.886067420301192
47125,stable,stable,43.22061161314297,12.33045074105222
47127,stable,stable,42.99282669509095,11.703784622726383
47129,stable,stable,44.63267309857227,12.02463909055349
47131,falling,falling,42.99118038959515,11.958997584979464
47133,stable,stable,43.86210766164678,11.414415683747311
47135,stable,stable,42.0833616313319,10.692823534715432
47137,stable,stable,42.5982464066106,11.144816447291218
47139,stable,stable,46.1778572188539,11.898808002933698
47141,stable,stable,44.09075931234109,11.61656955662038
47143,stable,stable,44.99753811637004,12.180626951105026
47145,stable,stable,45.28662263309212,13.003587318012908
47147,stable,stable,43.12994917876002,12.359812291218462
47149,stable,stable,43.957475226872674,12.484380195775474
47151,stable,stable,43.71697170995502,11.509999733620184
47153,stable,stable,44.58739401056131,11.495458508507726
47155,falling,falling,50.13148924623509,12.827121634070018
47157,stable,stable,44.600941197731274,12.580578141599844
47159,stable,stable,43.35871805554469,11.592143635634656
47161,stable,stable,42.83242960414629,11.529249030901623
47163,stable,stable,45.50552775220027,13.026139662624681
47165,stable,stable,44.019980301388614,12.709461107568941
47167,stable,stable,44.03094895677685,11.732217477214943
47169,stable,stable,42.74527412908273,11.6550727052611
47171,stable,stable,45.63146378799139,10.661718127713671
47173,stable,stable,44.22231564267553,12.416635794054372
47175,stable,stable,43.92420818990808,11.060177415411696
47177,stable,stable,44.120895764912966,11.532440828085273
47179,stable,stable,45.849953696460005,12.316824127713671
47181,stable,stable,42.314235854097404,10.975969534519852
47183,stable,stable,42.83719438842167,11.74496788930178
47185,stable,stable,44.05058624271465,11.466943997261883
47187,stable,stable,43.42626275689419,12.313586263446117
47189,stable,stable,44.21945474770194,12.578583565030314
48107,stable,stable,44.1769454075885,7.579123421474673
48111,stable,stable,44.51627639507139,6.797958124975552
48113,falling,falling,45.474338790925096,12.309144523176217
48115,stable,stable,43.89151806649716,7.38305007412478
48117,stable,stable,45.04492865010757,7.423523440054763
48119,stable,stable,42.582393828476434,10.135322192255037
48121,stable,stable,47.25335991081557,12.061812674359476
48123,stable,stable,39.39675317132799,8.867077174457267
48127,stable,stable,39.71707653295521,7.449060147662821
48129,stable,stable,43.8900571429689,7.244018983180129
48131,stable,stable,37.80684116780755,7.945845764130647
48133,stable,stable,43.25893967553296,8.343624211813026
48135,stable,stable,44.3878989162918,7.478825512614903
48139,stable,stable,43.954103045961276,11.090668972032075
48141,stable,stable,47.52255287248191,9.954189979659692
48143,stable,stable,43.51294938001173,8.899486403481323
48145,stable,stable,42.57021205495795,10.106347565225896
48147,stable,stable,44.34582990807745,10.35830900078232
48149,stable,stable,41.090735002151376,9.404726842362606
48153,stable,stable,44.299116253471546,7.44698090768629
48157,stable,stable,42.02974636045374,12.191590724036768
48159,stable,stable,43.14184056620379,10.795526818697438
48161,stable,stable,43.52952375552513,10.054651818110697
48163,stable,stable,40.37746314336006,7.9928549147271655
48165,stable,stable,44.20389064404459,7.409412529825935
48167,stable,stable,43.11983832818306,11.36116894660669
48169,stable,stable,43.4559464134559,7.06282898239781
48171,stable,stable,43.22042229845492,8.106450399569725
48175,stable,stable,38.213870654214745,8.374800230001956
48177,stable,stable,40.27514654840602,9.064486718756111
48179,stable,stable,44.25139250029337,7.395415084686094
48181,stable,stable,46.076552590455705,10.648430960492862
48183,stable,stable,43.59400972442793,11.02616009387835
48185,stable,stable,43.09369832935654,10.45306987326423
48187,stable,stable,41.856368433013884,9.876531007627616
48189,stable,stable,44.9333586663407,7.9314431408175246
48191,stable,stable,43.34444790084099,7.227991947975748
48193,stable,stable,42.87986793330726,8.614780009192256
48195,stable,stable,44.48852452669666,7.55746753588891
48197,stable,stable,42.952604666731865,7.736713750048895
48199,stable,stable,41.63995152454528,10.620464070995501
48201,stable,stable,45.626668528848036,14.028622872090748
48203,stable,stable,44.10289351769998,11.095707703305301
48209,stable,stable,42.69073535165265,9.700522161157833
48213,stable,stable,44.70706952787014,10.620002681204772
48215,falling,falling,36.32721772560141,9.74209553901819
48217,stable,stable,43.71358598357129,10.229818199491492
48219,stable,stable,44.761145559358496,7.785647108742421
48221,stable,stable,43.81028288226091,9.838779377664775
48223,stable,stable,43.47132613397223,10.636259912184627
48225,stable,stable,43.125457781732834,10.020370918052024
48227,stable,stable,43.77537787541561,7.367664224134559
48231,stable,stable,44.380759814590256,10.587040758263251
48233,stable,stable,44.75640745531,7.506921802268726
48237,stable,stable,44.355110290827305,8.68888750068453
48239,stable,stable,38.655775566594954,8.789905303344417
48241,stable,stable,41.651017774691965,10.275351417171915
48245,stable,stable,42.00324541267358,11.518825117347937
48249,stable,stable,37.55679631253667,8.540938918443183
48251,stable,stable,44.19087894484647,10.930891622335224
48253,stable,stable,43.61313121963622,7.9706387701936245
48255,stable,stable,39.64569602053589,8.398623432818306
48257,stable,stable,44.06993658615294,10.693199032466262
48259,stable,stable,43.726123417954234,8.781465846860943
48265,stable,stable,43.224909903383534,8.124020401721102
48267,stable,stable,41.81012994289067,7.161066569333072
48273,falling,falling,36.34399211695678,8.416995102679444
48275,stable,stable,43.31300962018385,7.796682400352044
48277,stable,stable,43.07616950694309,10.435368991590064
48279,stable,stable,44.94015759026012,7.8108498472521015
48281,rising,rising,43.023471258165465,8.804076157050655
48285,rising,rising,39.79412495188735,9.01133699921768
48287,stable,stable,41.195886761588106,9.493706372188539
48289,stable,stable,42.72110629454332,9.88860346371993
48291,stable,stable,43.78365491687855,11.040306790729513
48293,stable,stable,43.35474576119695,9.94553777997262
48297,stable,stable,39.11544602053589,8.63830479777039
48299,stable,stable,43.029368363583025,8.417285946802268
48303,stable,stable,44.79260800938784,8.374317897516136
48305,stable,stable,44.07511389927635,7.467803510267945
48307,stable,stable,42.12166335399961,7.532807209661646
48309,stable,stable,43.63214236925484,10.550757060434188
48313,stable,stable,42.606385165460594,10.023165604928614
48315,stable,stable,43.44019573264229,10.69663018834344
48321,stable,stable,40.121607876002344,9.37455621963622
48323,stable,stable,40.42395952787013,7.676050929786818
48325,stable,stable,42.699384475650305,9.110528285742225
48329,stable,stable,44.24614878877371,7.544334096029728
48331,stable,stable,42.063914342264816,10.152813504009387
48333,stable,stable,42.343584667709756,8.09958042675533
48335,stable,stable,43.07592606727948,7.22865314746724
48337,stable,stable,45.86197486622335,9.422845719538431
48339,falling,falling,45.18871158967338,12.326942591238021
48341,stable,stable,44.71823646371993,7.454490834734989
48343,stable,stable,42.92148138783493,10.84424926109916
48347,stable,stable,42.560985006258555,10.471939931938197
48349,stable,stable,43.817571367690206,10.197385569528652
48351,stable,stable,41.507553054371215,10.378656767259926
48353,stable,stable,43.17156518404068,7.424506680031292
48355,stable,stable,39.314412097985524,9.433655020340309
48357,stable,stable,44.072017282808524,7.489377292000782
48361,falling,falling,40.91139905339331,11.290699298650498
48363,stable,stable,44.131260307256014,9.152469861333854
48365,stable,stable,43.0513897179738,10.689791209270487
48367,stable,stable,45.8711242296108,10.37021642538627
48371,falling,falling,44.36568833815763,6.720291088206533
48373,stable,stable,42.96472610580872,10.113610798552708
48375,stable,stable,44.94563103872482,7.761706013886173
48379,stable,stable,42.975763047525916,10.18523235419519
48381,stable,stable,45.124449064150205,7.760165028554664
48387,stable,stable,43.12952392450616,10.682974284959906
48389,stable,stable,44.64165258576178,6.557097928026598
48391,stable,stable,37.77014018756112,8.050319929786818
48395,stable,stable,42.4861418200665,9.916193620966165
48397,stable,stable,43.66096058380599,10.790758673577157
48399,stable,stable,42.687845111871695,7.599359689810288
48401,stable,stable,44.12057262605124,10.86458120379425
48403,stable,stable,41.2682018881283,9.704606441423822
48405,stable,stable,41.28755152669665,9.778263625464502
48407,stable,stable,43.080606384118916,10.166432059456287
48409,stable,stable,39.115295678662235,9.325623485429297
48411,stable,stable,42.06511312947389,7.954635811656561
48415,stable,stable,43.55225836123606,7.347334249364365
48419,stable,stable,42.24501872775279,10.420875311754351
48423,stable,stable,44.531088998630935,10.919103916291805
48425,stable,stable,42.68048421728926,9.189136023274008
48427,stable,stable,37.1986446722081,8.48417400156464
48429,stable,stable,42.99442644690006,7.928903304517896
48437,stable,stable,44.7757363706239,7.592754905339332
48439,falling,falling,46.23228577449638,11.977653583414824
48441,stable,stable,43.2615844396636,8.103585936632115
48445,stable,stable,44.09622068531195,7.43416077684334
48449,stable,stable,43.26328916370037,11.208495547428123
48451,stable,stable,43.022215881283,7.619018456483473
48453,stable,stable,43.088930577351846,10.657868968902797
48455,stable,stable,42.69493810717778,9.985511661842363
48457,stable,stable,41.405670078427534,9.797140957363583
48459,stable,stable,43.81360233796206,10.916541801681987
48463,stable,stable,41.41153448855858,7.7955375961275175
48465,stable,stable,42.61450657676511,7.513340801681986
48467,stable,stable,44.12032773714062,10.455849910619989
48469,stable,stable,38.41408279640133,9.013414725014668
48471,stable,stable,43.46100078857813,10.350279930569139
48473,stable,stable,42.532644324271466,11.201073601799335
48475,stable,stable,44.29463889595149,6.867485087228633
48477,stable,stable,41.52592195892822,9.88279896420888
48479,stable,stable,38.150862746919614,8.101819919421084
48481,stable,stable,40.14367906669274,9.79296477645218
48483,stable,stable,43.644355813612364,7.537843594171719
48485,stable,stable,44.066915185214164,9.159173471934285
48487,stable,stable,43.2496158949736,8.151044844318404
48489,stable,stable,35.182560169176604,8.38026922237434
48491,stable,stable,43.588826132798744,10.460996252102484
48493,stable,stable,40.792218687072165,9.14756036710346
48495,stable,stable,44.269150599843535,6.776860516722081
48497,stable,stable,46.537685564639155,10.48015037023274
48499,stable,stable,43.98937768844123,10.721234054566791
48501,stable,stable,44.27339710815568,7.424661939565813
48503,stable,stable,43.68342656991981,8.351953550557402
48505,stable,stable,36.576013082534715,7.552113060043028
51101,stable,stable,43.3036667762566,11.051725868570312
51103,stable,stable,44.06518564756503,10.091127176999803
51105,falling,stable,43.95701457265793,11.52789857207119
51107,falling,stable,42.64143271797379,12.494836831801292
51109,stable,stable,42.65294302483864,10.964622979855271
51111,stable,stable,42.63847963700371,10.71201383649521
51113,stable,stable,43.81986019245062,10.665570465284569
51115,stable,stable,44.44076731859965,10.048006484646978
51117,stable,stable,43.5393255534911,11.14272175924115
51119,stable,stable,44.41910034128692,10.350940215724624
51121,stable,stable,43.878462486407194,11.01395364639155
51125,stable,stable,42.857034980050855,10.544572709955016
51127,stable,stable,42.7618076352435,11.036749717582632
51131,stable,stable,45.35383680050851,9.730204746724038
51133,stable,stable,44.653269570310975,10.156330067670643
51135,stable,stable,42.468819791902995,10.827567881087424
51137,stable,stable,42.564719148053975,11.027975206336789
51139,stable,stable,44.51397082867201,11.160227596518677
51141,stable,stable,43.72852747838842,11.040749755329552
51143,falling,falling,43.89226767905339,11.891099912771367
51145,stable,stable,42.45011895482104,11.062752806375904
51147,stable,stable,42.39991542245257,10.906216594367299
51149,stable,stable,42.22927631058087,11.68013574163896
51153,stable,stable,42.66117763015842,11.901470067279483
51155,stable,stable,43.927801561509874,10.93847438920399
51157,stable,stable,42.760726733424605,10.494781312732252
51159,stable,stable,42.9243686391551,10.240309382945433
51161,stable,stable,43.484703387834934,11.497508175826324
51163,falling,falling,42.44919750303149,10.60318794582437
51165,stable,stable,44.693885110893795,11.743295290827303
51167,stable,stable,43.917950993154705,11.25319701701545
51169,stable,stable,44.262304498533155,12.362327774105221
51171,stable,stable,43.851779110307056,11.46089977782124
51173,stable,stable,44.5115176362214,10.661524173088207
51175,stable,stable,42.541502304322314,10.658973602190494
51177,stable,stable,42.478264430275765,11.190893362213965
51179,stable,stable,42.01729036632114,11.314350151183257
51181,stable,stable,42.40495176686876,10.358649821044397
51183,stable,stable,42.70579283258361,10.82667809192255
51185,stable,stable,44.057117267944456,10.83096731429689
51187,stable,stable,42.83484556248777,11.095421265401917
51191,falling,falling,44.980107992567966,11.610761640524153
51193,stable,stable,43.6262026440446,10.63452433346372
51195,stable,stable,43.641025568355175,11.214516395462548
51197,stable,stable,44.102942497555254,10.642623394484648
51199,stable,stable,43.462681006258556,10.906840212595345
51510,stable,stable,39.534399364169765,12.503771787404656
51520,stable,stable,43.6887408871504,11.620860289653823
51530,stable,stable,41.58428181146098,10.33273648484256
51540,rising,rising,42.1432544154117,10.905907733815763
51550,stable,stable,42.842243491101115,11.19596903676902
51570,stable,stable,40.97160601975357,11.571979596127518
51580,stable,stable,42.19782132309798,10.368174787209075
51590,stable,stable,42.99241596479562,11.665762330921181
51595,rising,rising,41.74726483727753,10.636421268335615
51600,stable,stable,39.507647931547034,12.139645527478974
51610,stable,stable,38.81759516643849,12.471171209466068
51620,stable,stable,41.78560843496968,10.414052820066496
51630,stable,stable,40.80240235732447,10.99836009348719
51640,stable,stable,43.40856889908078,10.45091909407393
51650,stable,stable,42.636170204967726,11.052011635634656
51660,stable,stable,43.212878892039896,11.545560791511832
51670,stable,stable,40.85455875024448,11.674190558185018
51680,stable,stable,41.75513202503423,11.354411061216506
51683,stable,stable,40.40374145120282,11.43807172247213
51690,stable,stable,42.69524980422453,11.401353822022296
51700,stable,stable,42.64363882221787,11.049849823195776
51710,stable,stable,41.741046265206336,11.300907591433601
51720,stable,stable,42.70887172110307,10.668602605515353
51730,stable,stable,41.26632257050655,11.474542780950518
51735,stable,stable,42.754495450224915,10.568525151769997
51740,stable,stable,41.07123311421866,11.153215916878544
51750,stable,stable,43.23107492470174,10.839410189321338
51760,stable,stable,41.76182694621553,12.050475990612165
51770,stable,stable,42.73701272227655,11.455228327400743
51775,stable,stable,42.729132551339724,11.169445024447487
51790,stable,stable,42.75931768159593,10.873842781732838
51800,falling,falling,42.8787244445531,11.05028016546059
51810,stable,stable,44.197605614707605,11.051242382163114
51820,stable,stable,42.68776318501858,10.82469694386857
51830,stable,stable,42.39669032505379,10.497118334246041
51840,falling,falling,41.23711925112458,11.521483733033444
54101,stable,stable,43.32832391668296,10.120807355759828
54103,stable,stable,41.89817146176413,12.570489692939566
54105,stable,stable,41.27250734343829,11.898916305495796
54107,stable,stable,42.014372503618226,13.557779926853119
54109,stable,stable,42.96145206688832,11.01796046117739
55101,stable,stable,39.51811456014082,12.383527303148835
55103,stable,stable,38.72216384040681,10.27559252122042
55105,stable,stable,39.31864420829259,12.044278439859182
55107,stable,stable,37.47485205984745,8.529434897907295
55109,rising,rising,38.00159741169568,10.253647028163506
55111,stable,stable,39.45557889575592,10.74374807647174
55113,falling,falling,37.22311021846274,8.05847861118717
55115,stable,stable,38.76234489653823,9.835334790925094
55117,stable,stable,40.240541410131044,10.998644413455898
55119,stable,stable,38.33209067064346,8.819323030119303
55121,stable,stable,38.48504724623509,10.077844439272443
55123,stable,stable,39.095433349305694,10.359117987287307
55125,rising,rising,38.27040844416194,7.561037954234305
55127,stable,stable,39.193208010952475,12.099481287306865
55129,stable,falling,36.678923250929,8.252949826129473
55131,stable,stable,39.32301515900645,11.651558158028553
55133,stable,stable,38.94532977547428,12.390894956776844
55135,stable,stable,39.086668933111675,10.158141973205554
55137,stable,stable,39.38330098122433,10.096448414433796
55139,stable,stable,39.36846354429884,11.000311831410132
55141,stable,stable,38.93048579229415,9.823397887932721
